RB1807 螺纹1807 1分钟线 不复权
      日期	    时间	    开盘	    最高	    最低	    收盘	    成交量	    持仓量	    结算价
2017/07/19,2202,3221,3221,3221,3221,0,20,0
2017/07/19,2203,3221,3221,3221,3221,0,20,0
2017/07/19,2204,3221,3221,3221,3221,0,20,0
2017/07/19,2205,3221,3221,3221,3221,0,20,0
2017/07/19,2206,3221,3221,3221,3221,0,20,0
2017/07/19,2207,3221,3221,3221,3221,0,20,0
2017/07/19,2208,3221,3221,3221,3221,0,20,0
2017/07/19,2209,3221,3221,3221,3221,0,20,0
2017/07/19,2210,3221,3221,3221,3221,0,20,0
2017/07/19,2211,3239,3239,3239,3239,2,20,0
2017/07/19,2212,3239,3239,3239,3239,0,20,0
2017/07/19,2213,3239,3239,3239,3239,0,20,0
2017/07/19,2214,3239,3239,3239,3239,0,20,0
2017/07/19,2215,3239,3239,3239,3239,0,20,0
2017/07/19,2216,3239,3239,3239,3239,0,20,0
2017/07/19,2217,3239,3239,3239,3239,0,20,0
2017/07/19,2218,3239,3239,3239,3239,0,20,0
2017/07/19,2219,3239,3239,3239,3239,0,20,0
2017/07/19,2220,3239,3239,3239,3239,0,20,0
2017/07/19,2221,3239,3239,3239,3239,0,20,0
2017/07/19,2222,3239,3239,3239,3239,0,20,0
2017/07/19,2223,3239,3239,3239,3239,0,20,0
2017/07/19,2224,3239,3239,3239,3239,0,20,0
2017/07/19,2225,3239,3239,3239,3239,0,20,0
2017/07/19,2226,3239,3239,3239,3239,0,20,0
2017/07/19,2227,3239,3239,3239,3239,0,20,0
2017/07/19,2228,3239,3239,3239,3239,0,20,0
2017/07/19,2229,3239,3239,3239,3239,0,20,0
2017/07/19,2230,3239,3239,3239,3239,0,20,0
2017/07/19,2231,3239,3239,3239,3239,0,20,0
2017/07/19,2232,3239,3239,3239,3239,0,20,0
2017/07/19,2233,3239,3239,3239,3239,0,20,0
2017/07/19,2234,3239,3239,3239,3239,0,20,0
2017/07/19,2235,3239,3239,3239,3239,0,20,0
2017/07/19,2236,3239,3239,3239,3239,0,20,0
2017/07/19,2237,3239,3239,3239,3239,0,20,0
2017/07/19,2238,3239,3239,3239,3239,0,20,0
2017/07/19,2239,3239,3239,3239,3239,0,20,0
2017/07/19,2240,3239,3239,3239,3239,0,20,0
2017/07/19,2241,3239,3239,3239,3239,0,20,0
2017/07/19,2242,3239,3239,3239,3239,0,20,0
2017/07/19,2243,3239,3239,3239,3239,0,20,0
2017/07/19,2244,3239,3239,3239,3239,0,20,0
2017/07/19,2245,3239,3239,3239,3239,0,20,0
2017/07/19,2246,3239,3239,3239,3239,0,20,0
2017/07/19,2247,3239,3239,3239,3239,0,20,0
2017/07/19,2248,3239,3239,3239,3239,0,20,0
2017/07/19,2249,3239,3239,3239,3239,0,20,0
2017/07/19,2250,3239,3239,3239,3239,0,20,0
2017/07/19,2251,3239,3239,3239,3239,0,20,0
2017/07/19,2252,3239,3239,3239,3239,0,20,0
2017/07/19,2253,3239,3239,3239,3239,0,20,0
2017/07/19,2254,3239,3239,3239,3239,0,20,0
2017/07/19,2255,3239,3239,3239,3239,0,20,0
2017/07/19,2256,3239,3239,3239,3239,0,20,0
2017/07/19,2257,3239,3239,3239,3239,0,20,0
2017/07/19,2258,3239,3239,3239,3239,0,20,0
2017/07/19,2259,3245,3245,3245,3245,2,20,0
2017/07/19,2300,3245,3245,3245,3245,0,20,0
2017/07/19,0901,3245,3245,3245,3245,0,20,0
2017/07/19,0902,3245,3245,3245,3245,0,20,0
2017/07/19,0903,3245,3245,3245,3245,0,20,0
2017/07/19,0904,3245,3245,3245,3245,0,20,0
2017/07/19,0905,3245,3245,3245,3245,0,20,0
2017/07/19,0906,3245,3245,3245,3245,0,20,0
2017/07/19,0907,3245,3245,3245,3245,0,20,0
2017/07/19,0908,3245,3245,3245,3245,0,20,0
2017/07/19,0909,3245,3245,3245,3245,0,20,0
2017/07/19,0910,3245,3245,3245,3245,0,20,0
2017/07/19,0911,3245,3245,3245,3245,0,20,0
2017/07/19,0912,3245,3245,3245,3245,0,20,0
2017/07/19,0913,3245,3245,3245,3245,0,20,0
2017/07/19,0914,3245,3245,3245,3245,0,20,0
2017/07/19,0915,3245,3245,3245,3245,0,20,0
2017/07/19,0916,3245,3245,3245,3245,0,20,0
2017/07/19,0917,3245,3245,3245,3245,0,20,0
2017/07/19,0918,3245,3245,3245,3245,0,20,0
2017/07/19,0919,3245,3245,3245,3245,0,20,0
2017/07/19,0920,3245,3245,3245,3245,0,20,0
2017/07/19,0921,3245,3245,3245,3245,0,20,0
2017/07/19,0922,3245,3245,3245,3245,0,20,0
2017/07/19,0923,3245,3245,3245,3245,0,20,0
2017/07/19,0924,3245,3245,3245,3245,0,20,0
2017/07/19,0925,3245,3245,3245,3245,0,20,0
2017/07/19,0926,3245,3245,3245,3245,0,20,0
2017/07/19,0927,3245,3245,3245,3245,0,20,0
2017/07/19,0928,3245,3245,3245,3245,0,20,0
2017/07/19,0929,3245,3245,3245,3245,0,20,0
2017/07/19,0930,3245,3245,3245,3245,0,20,0
2017/07/19,0931,3248,3248,3248,3248,2,20,0
2017/07/19,0932,3248,3248,3248,3248,0,20,0
2017/07/19,0933,3248,3248,3248,3248,0,20,0
2017/07/19,0934,3248,3248,3248,3248,0,20,0
2017/07/19,0935,3248,3248,3248,3248,0,20,0
2017/07/19,0936,3248,3248,3248,3248,0,20,0
2017/07/19,0937,3248,3248,3248,3248,0,20,0
2017/07/19,0938,3248,3248,3248,3248,0,20,0
2017/07/19,0939,3248,3248,3248,3248,0,20,0
2017/07/19,0940,3248,3248,3248,3248,0,20,0
2017/07/19,0941,3248,3248,3248,3248,0,20,0
2017/07/19,0942,3248,3248,3248,3248,0,20,0
2017/07/19,0943,3248,3248,3248,3248,0,20,0
2017/07/19,0944,3248,3248,3248,3248,0,20,0
2017/07/19,0945,3248,3248,3248,3248,0,20,0
2017/07/19,0946,3248,3248,3248,3248,0,20,0
2017/07/19,0947,3248,3248,3248,3248,0,20,0
2017/07/19,0948,3248,3248,3248,3248,0,20,0
2017/07/19,0949,3254,3254,3254,3254,4,20,0
2017/07/19,0950,3254,3254,3254,3254,0,20,0
2017/07/19,0951,3265,3265,3265,3265,2,20,0
2017/07/19,0952,3265,3265,3265,3265,0,20,0
2017/07/19,0953,3265,3265,3265,3265,0,20,0
2017/07/19,0954,3265,3265,3265,3265,4,24,0
2017/07/19,0955,3265,3265,3265,3265,0,24,0
2017/07/19,0956,3265,3265,3265,3265,0,24,0
2017/07/19,0957,3265,3265,3265,3265,0,24,0
2017/07/19,0958,3265,3265,3265,3265,0,24,0
2017/07/19,0959,3265,3265,3265,3265,0,24,0
2017/07/19,1000,3265,3265,3265,3265,0,24,0
2017/07/19,1001,3265,3265,3265,3265,0,24,0
2017/07/19,1002,3265,3265,3265,3265,0,24,0
2017/07/19,1003,3265,3265,3265,3265,0,24,0
2017/07/19,1004,3265,3265,3265,3265,0,24,0
2017/07/19,1005,3265,3265,3265,3265,0,24,0
2017/07/19,1006,3265,3265,3265,3265,0,24,0
2017/07/19,1007,3265,3265,3265,3265,0,24,0
2017/07/19,1008,3265,3265,3265,3265,0,24,0
2017/07/19,1009,3265,3265,3265,3265,0,24,0
2017/07/19,1010,3265,3265,3265,3265,0,24,0
2017/07/19,1011,3265,3265,3265,3265,0,24,0
2017/07/19,1012,3265,3265,3265,3265,0,24,0
2017/07/19,1013,3265,3265,3265,3265,0,24,0
2017/07/19,1014,3265,3265,3265,3265,0,24,0
2017/07/19,1015,3265,3265,3265,3265,0,24,0
2017/07/19,1031,3265,3265,3265,3265,0,24,0
2017/07/19,1032,3265,3265,3265,3265,0,24,0
2017/07/19,1033,3265,3265,3265,3265,0,24,0
2017/07/19,1034,3265,3265,3265,3265,0,24,0
2017/07/19,1035,3265,3265,3265,3265,0,24,0
2017/07/19,1036,3265,3265,3265,3265,0,24,0
2017/07/19,1037,3265,3265,3265,3265,0,24,0
2017/07/19,1038,3265,3265,3265,3265,0,24,0
2017/07/19,1039,3265,3265,3265,3265,0,24,0
2017/07/19,1040,3265,3265,3265,3265,0,24,0
2017/07/19,1041,3265,3265,3265,3265,0,24,0
2017/07/19,1042,3265,3265,3265,3265,0,24,0
2017/07/19,1043,3265,3265,3265,3265,0,24,0
2017/07/19,1044,3278,3278,3277,3277,4,24,0
2017/07/19,1045,3277,3277,3277,3277,0,24,0
2017/07/19,1046,3277,3277,3277,3277,0,24,0
2017/07/19,1047,3277,3277,3277,3277,0,24,0
2017/07/19,1048,3277,3277,3277,3277,0,24,0
2017/07/19,1049,3277,3277,3277,3277,0,24,0
2017/07/19,1050,3277,3277,3277,3277,0,24,0
2017/07/19,1051,3277,3277,3277,3277,0,24,0
2017/07/19,1052,3277,3277,3277,3277,0,24,0
2017/07/19,1053,3277,3277,3277,3277,0,24,0
